TransactionNo,Items,DateTime,Daypart,DayType,SimulatedRating
1231,Bread,2016-11-13 11:48:20,Morning,Weekend,3.430712979890311
1232,Bread,2016-11-13 11:49:59,Morning,Weekend,3.430712979890311
1233,Coffee,2016-11-13 11:50:37,Morning,Weekend,5.0
1234,Coffee,2016-11-13 11:53:14,Morning,Weekend,5.0
1234,Coffee,2016-11-13 11:53:14,Morning,Weekend,5.0
1234,Hot chocolate,2016-11-13 11:53:14,Morning,Weekend,1.4307129798903109
1234,Medialuna,2016-11-13 11:53:14,Morning,Weekend,1.449725776965265
1235,Brownie,2016-11-13 11:54:03,Morning,Weekend,1.2764168190127971
1235,Bread,2016-11-13 11:54:03,Morning,Weekend,3.430712979890311
1236,Bread,2016-11-13 11:55:19,Morning,Weekend,3.430712979890311
1237,Sandwich,2016-11-13 11:57:47,Morning,Weekend,1.563071297989031
1237,Coffee,2016-11-13 11:57:47,Morning,Weekend,5.0
1237,Coffee,2016-11-13 11:57:47,Morning,Weekend,5.0
1238,Bread,2016-11-13 11:59:58,Morning,Weekend,3.430712979890311
1238,Bread,2016-11-13 11:59:58,Morning,Weekend,3.430712979890311
1238,Brownie,2016-11-13 11:59:58,Morning,Weekend,1.2764168190127971
1239,Brownie,2016-11-13 12:02:45,Afternoon,Weekend,1.2764168190127971
1239,Coffee,2016-11-13 12:02:45,Afternoon,Weekend,5.0
1239,Bread,2016-11-13 12:02:45,Afternoon,Weekend,3.430712979890311
1240,Sandwich,2016-11-13 12:07:00,Afternoon,Weekend,1.563071297989031
1240,Brownie,2016-11-13 12:07:00,Afternoon,Weekend,1.2764168190127971
1240,Hot chocolate,2016-11-13 12:07:00,Afternoon,Weekend,1.4307129798903109
1240,Coffee,2016-11-13 12:07:00,Afternoon,Weekend,5.0
1241,Coffee,2016-11-13 12:07:59,Afternoon,Weekend,5.0
1242,Bread,2016-11-13 12:14:13,Afternoon,Weekend,3.430712979890311
1242,Mineral water,2016-11-13 12:14:13,Afternoon,Weekend,1.0987202925045705
1243,Coffee,2016-11-13 12:16:32,Afternoon,Weekend,5.0
1243,Coffee,2016-11-13 12:16:32,Afternoon,Weekend,5.0
1244,Bread,2016-11-13 12:17:09,Afternoon,Weekend,3.430712979890311
1245,Bread,2016-11-13 12:28:48,Afternoon,Weekend,3.430712979890311
1246,Coffee,2016-11-13 12:45:22,Afternoon,Weekend,5.0
1247,Bread,2016-11-13 12:53:08,Afternoon,Weekend,3.430712979890311
1248,Bacon,2016-11-13 13:01:23,Afternoon,Weekend,1.0
1248,Art Tray,2016-11-13 13:01:23,Afternoon,Weekend,1.027056672760512
1248,Coffee,2016-11-13 13:01:23,Afternoon,Weekend,5.0
1248,Coffee,2016-11-13 13:01:23,Afternoon,Weekend,5.0
1248,Juice,2016-11-13 13:01:23,Afternoon,Weekend,1.2691042047531993
1249,Bread,2016-11-13 13:04:04,Afternoon,Weekend,3.430712979890311
1250,Coffee,2016-11-13 13:13:15,Afternoon,Weekend,5.0
1251,Hearty & Seasonal,2016-11-13 13:17:17,Afternoon,Weekend,1.0775137111517368
1251,Coffee,2016-11-13 13:17:17,Afternoon,Weekend,5.0
1251,Tea,2016-11-13 13:17:17,Afternoon,Weekend,2.0486288848263254
1252,Brownie,2016-11-13 13:19:35,Afternoon,Weekend,1.2764168190127971
1252,Medialuna,2016-11-13 13:19:35,Afternoon,Weekend,1.449725776965265
1252,Muffin,2016-11-13 13:19:35,Afternoon,Weekend,1.269835466179159
1253,Bread,2016-11-13 13:29:47,Afternoon,Weekend,3.430712979890311
1254,Bread,2016-11-13 13:37:07,Afternoon,Weekend,3.430712979890311
1254,Brownie,2016-11-13 13:37:07,Afternoon,Weekend,1.2764168190127971
1254,Muffin,2016-11-13 13:37:07,Afternoon,Weekend,1.269835466179159
1254,Bread,2016-11-13 13:37:07,Afternoon,Weekend,3.430712979890311
1254,My-5 Fruit Shoot,2016-11-13 13:37:07,Afternoon,Weekend,1.0124314442413163
1255,Brownie,2016-11-13 13:39:25,Afternoon,Weekend,1.2764168190127971
1255,Alfajores,2016-11-13 13:39:25,Afternoon,Weekend,1.2691042047531993
1255,Coffee,2016-11-13 13:39:25,Afternoon,Weekend,5.0
1255,Bread,2016-11-13 13:39:25,Afternoon,Weekend,3.430712979890311
1256,Bread,2016-11-13 13:50:52,Afternoon,Weekend,3.430712979890311
1256,Jam,2016-11-13 13:50:52,Afternoon,Weekend,1.1082266910420475
1256,Spread,2016-11-13 13:50:52,Afternoon,Weekend,1.0007312614259598
1257,Brownie,2016-11-13 13:52:27,Afternoon,Weekend,1.2764168190127971
1258,Coffee,2016-11-13 13:59:28,Afternoon,Weekend,5.0
1258,Hearty & Seasonal,2016-11-13 13:59:28,Afternoon,Weekend,1.0775137111517368
1259,Bread,2016-11-13 14:14:28,Afternoon,Weekend,3.430712979890311
1259,Bread,2016-11-13 14:14:28,Afternoon,Weekend,3.430712979890311
1259,Keeping It Local,2016-11-13 14:14:28,Afternoon,Weekend,1.0453382084095064
1259,Hearty & Seasonal,2016-11-13 14:14:28,Afternoon,Weekend,1.0775137111517368
1259,Tea,2016-11-13 14:14:28,Afternoon,Weekend,2.0486288848263254
1260,Coffee,2016-11-13 14:28:42,Afternoon,Weekend,5.0
1260,Coke,2016-11-13 14:28:42,Afternoon,Weekend,1.1345521023765996
1260,Mineral water,2016-11-13 14:28:42,Afternoon,Weekend,1.0987202925045705
1260,Bread,2016-11-13 14:28:42,Afternoon,Weekend,3.430712979890311
1260,Brownie,2016-11-13 14:28:42,Afternoon,Weekend,1.2764168190127971
1261,Muffin,2016-11-13 14:36:10,Afternoon,Weekend,1.269835466179159
1261,Coffee,2016-11-13 14:36:10,Afternoon,Weekend,5.0
1261,Tea,2016-11-13 14:36:10,Afternoon,Weekend,2.0486288848263254
1262,Bread,2016-11-13 14:39:17,Afternoon,Weekend,3.430712979890311
1263,Bread,2016-11-13 15:02:03,Afternoon,Weekend,3.430712979890311
1264,Coffee,2016-11-13 15:12:01,Afternoon,Weekend,5.0
1264,Coffee,2016-11-13 15:12:01,Afternoon,Weekend,5.0
1264,Tea,2016-11-13 15:12:01,Afternoon,Weekend,2.0486288848263254
1264,Frittata,2016-11-13 15:12:01,Afternoon,Weekend,1.0585009140767825
1264,Keeping It Local,2016-11-13 15:12:01,Afternoon,Weekend,1.0453382084095064
1264,Bread,2016-11-13 15:12:01,Afternoon,Weekend,3.430712979890311
1265,Cookies,2016-11-13 15:23:40,Afternoon,Weekend,1.3941499085923217
1266,Bread,2016-11-13 16:35:54,Afternoon,Weekend,3.430712979890311
1266,Cake,2016-11-13 16:35:54,Afternoon,Weekend,1.7488117001828154
1267,Coffee,2016-11-13 16:39:20,Afternoon,Weekend,5.0
1267,Coffee,2016-11-13 16:39:20,Afternoon,Weekend,5.0
1267,Fudge,2016-11-13 16:39:20,Afternoon,Weekend,1.1155393053016454
1267,Bread,2016-11-13 16:39:20,Afternoon,Weekend,3.430712979890311
1268,Muffin,2016-11-13 16:41:30,Afternoon,Weekend,1.269835466179159
1269,Coffee,2016-11-13 16:45:17,Afternoon,Weekend,5.0
1269,Kids biscuit,2016-11-13 16:45:17,Afternoon,Weekend,1.0080438756855576
1270,Juice,2016-11-13 16:47:09,Afternoon,Weekend,1.2691042047531993
1270,Muffin,2016-11-13 16:47:09,Afternoon,Weekend,1.269835466179159
1270,Brownie,2016-11-13 16:47:09,Afternoon,Weekend,1.2764168190127971
1271,Kids biscuit,2016-11-13 16:47:49,Afternoon,Weekend,1.0080438756855576
1272,Kids biscuit,2016-11-13 16:59:24,Afternoon,Weekend,1.0080438756855576
1273,Art Tray,2016-11-13 17:42:47,Evening,Weekend,1.027056672760512
1273,Tartine,2016-11-13 17:42:47,Evening,Weekend,1.03363802559415
1274,Fudge,2016-11-13 17:47:29,Evening,Weekend,1.1155393053016454
1274,My-5 Fruit Shoot,2016-11-13 17:47:29,Evening,Weekend,1.0124314442413163
1274,Kids biscuit,2016-11-13 17:47:29,Evening,Weekend,1.0080438756855576
1274,Muffin,2016-11-13 17:47:29,Evening,Weekend,1.269835466179159
1275,Coffee,2016-11-14 07:39:27,Morning,Weekday,5.0
1276,Coffee,2016-11-14 08:31:39,Morning,Weekday,5.0
1277,Tea,2016-11-14 08:57:31,Morning,Weekday,2.0486288848263254
1277,Medialuna,2016-11-14 08:57:31,Morning,Weekday,1.449725776965265
1278,Medialuna,2016-11-14 08:58:51,Morning,Weekday,1.449725776965265
1278,Coffee,2016-11-14 08:58:51,Morning,Weekday,5.0
1279,Coffee,2016-11-14 09:11:20,Morning,Weekday,5.0
1280,Coffee,2016-11-14 09:17:55,Morning,Weekday,5.0
1280,Medialuna,2016-11-14 09:17:55,Morning,Weekday,1.449725776965265
1281,Pastry,2016-11-14 09:31:00,Morning,Weekday,1.6252285191956124
1281,Coffee,2016-11-14 09:31:00,Morning,Weekday,5.0
1282,Keeping It Local,2016-11-14 09:38:03,Morning,Weekday,1.0453382084095064
1282,Tea,2016-11-14 09:38:03,Morning,Weekday,2.0486288848263254
1282,Coffee,2016-11-14 09:38:03,Morning,Weekday,5.0
1282,Coffee,2016-11-14 09:38:03,Morning,Weekday,5.0
1283,Farm House,2016-11-14 09:59:56,Morning,Weekday,1.272760511882998
1284,Tea,2016-11-14 10:01:15,Morning,Weekday,2.0486288848263254
1284,Truffles,2016-11-14 10:01:15,Morning,Weekday,1.1404021937842779
1285,Farm House,2016-11-14 10:05:05,Morning,Weekday,1.272760511882998
1286,Coffee,2016-11-14 10:06:17,Morning,Weekday,5.0
1286,Keeping It Local,2016-11-14 10:06:17,Morning,Weekday,1.0453382084095064
1287,Medialuna,2016-11-14 10:12:01,Morning,Weekday,1.449725776965265
1287,Truffles,2016-11-14 10:12:01,Morning,Weekday,1.1404021937842779
1287,Tea,2016-11-14 10:12:01,Morning,Weekday,2.0486288848263254
1288,Tea,2016-11-14 10:13:05,Morning,Weekday,2.0486288848263254
1288,Keeping It Local,2016-11-14 10:13:05,Morning,Weekday,1.0453382084095064
1289,Medialuna,2016-11-14 10:14:51,Morning,Weekday,1.449725776965265
1289,Pastry,2016-11-14 10:14:51,Morning,Weekday,1.6252285191956124
1289,Truffles,2016-11-14 10:14:51,Morning,Weekday,1.1404021937842779
1290,Pastry,2016-11-14 10:18:40,Morning,Weekday,1.6252285191956124
1291,Focaccia,2016-11-14 10:32:27,Morning,Weekday,1.0387568555758684
1291,Farm House,2016-11-14 10:32:27,Morning,Weekday,1.272760511882998
1292,Coffee,2016-11-14 10:44:13,Morning,Weekday,5.0
1292,Bread,2016-11-14 10:44:13,Morning,Weekday,3.430712979890311
1293,Coffee,2016-11-14 10:49:38,Morning,Weekday,5.0
1293,Truffles,2016-11-14 10:49:38,Morning,Weekday,1.1404021937842779
1294,Coffee,2016-11-14 10:59:34,Morning,Weekday,5.0
1294,Coffee,2016-11-14 10:59:34,Morning,Weekday,5.0
1294,Kids biscuit,2016-11-14 10:59:34,Morning,Weekday,1.0080438756855576
1295,Coffee,2016-11-14 11:12:12,Morning,Weekday,5.0
1295,Tea,2016-11-14 11:12:12,Morning,Weekday,2.0486288848263254
1296,Coffee,2016-11-14 11:17:05,Morning,Weekday,5.0
1296,Coffee,2016-11-14 11:17:05,Morning,Weekday,5.0
1297,Bread,2016-11-14 11:18:59,Morning,Weekday,3.430712979890311
1297,Bread,2016-11-14 11:18:59,Morning,Weekday,3.430712979890311
1298,Bread,2016-11-14 11:24:21,Morning,Weekday,3.430712979890311
1299,Medialuna,2016-11-14 11:35:44,Morning,Weekday,1.449725776965265
1300,Bread,2016-11-14 11:36:49,Morning,Weekday,3.430712979890311
1301,Tea,2016-11-14 11:40:40,Morning,Weekday,2.0486288848263254
1301,Bread,2016-11-14 11:40:40,Morning,Weekday,3.430712979890311
1303,Mineral water,2016-11-14 12:00:22,Afternoon,Weekday,1.0987202925045705
1303,Coffee,2016-11-14 12:00:22,Afternoon,Weekday,5.0
1303,Kids biscuit,2016-11-14 12:00:22,Afternoon,Weekday,1.0080438756855576
1303,Muffin,2016-11-14 12:00:22,Afternoon,Weekday,1.269835466179159
1304,Pastry,2016-11-14 12:05:23,Afternoon,Weekday,1.6252285191956124
1305,Coffee,2016-11-14 12:08:51,Afternoon,Weekday,5.0
1305,Keeping It Local,2016-11-14 12:08:51,Afternoon,Weekday,1.0453382084095064
1306,Bread,2016-11-14 12:20:23,Afternoon,Weekday,3.430712979890311
1306,Sandwich,2016-11-14 12:20:23,Afternoon,Weekday,1.563071297989031
1306,Tea,2016-11-14 12:20:23,Afternoon,Weekday,2.0486288848263254
1307,Fudge,2016-11-14 12:22:39,Afternoon,Weekday,1.1155393053016454
1307,Fudge,2016-11-14 12:22:39,Afternoon,Weekday,1.1155393053016454
1307,Bread,2016-11-14 12:22:39,Afternoon,Weekday,3.430712979890311
1307,Truffles,2016-11-14 12:22:39,Afternoon,Weekday,1.1404021937842779
1308,Sandwich,2016-11-14 12:28:32,Afternoon,Weekday,1.563071297989031
1308,Coffee,2016-11-14 12:28:32,Afternoon,Weekday,5.0
1309,Coffee,2016-11-14 12:29:09,Afternoon,Weekday,5.0
1309,Tea,2016-11-14 12:29:09,Afternoon,Weekday,2.0486288848263254
1309,Truffles,2016-11-14 12:29:09,Afternoon,Weekday,1.1404021937842779
1310,Bread,2016-11-14 12:39:12,Afternoon,Weekday,3.430712979890311
1311,Sandwich,2016-11-14 12:41:02,Afternoon,Weekday,1.563071297989031
1311,Coffee,2016-11-14 12:41:02,Afternoon,Weekday,5.0
1311,Tea,2016-11-14 12:41:02,Afternoon,Weekday,2.0486288848263254
1313,Coffee,2016-11-14 12:52:11,Afternoon,Weekday,5.0
1314,Sandwich,2016-11-14 13:03:24,Afternoon,Weekday,1.563071297989031
1314,Bread,2016-11-14 13:03:24,Afternoon,Weekday,3.430712979890311
1315,Hearty & Seasonal,2016-11-14 13:09:13,Afternoon,Weekday,1.0775137111517368
1315,Hearty & Seasonal,2016-11-14 13:09:13,Afternoon,Weekday,1.0775137111517368
1315,Alfajores,2016-11-14 13:09:13,Afternoon,Weekday,1.2691042047531993
1315,Truffles,2016-11-14 13:09:13,Afternoon,Weekday,1.1404021937842779
1316,Frittata,2016-11-14 13:14:17,Afternoon,Weekday,1.0585009140767825
1316,Muffin,2016-11-14 13:14:17,Afternoon,Weekday,1.269835466179159
1316,Coffee,2016-11-14 13:14:17,Afternoon,Weekday,5.0
1316,Coffee,2016-11-14 13:14:17,Afternoon,Weekday,5.0
1317,Sandwich,2016-11-14 13:19:14,Afternoon,Weekday,1.563071297989031
1317,Hot chocolate,2016-11-14 13:19:14,Afternoon,Weekday,1.4307129798903109
1317,Coffee,2016-11-14 13:19:14,Afternoon,Weekday,5.0
1317,Hearty & Seasonal,2016-11-14 13:19:14,Afternoon,Weekday,1.0775137111517368
1317,Cookies,2016-11-14 13:19:14,Afternoon,Weekday,1.3941499085923217
1318,Bread,2016-11-14 13:20:35,Afternoon,Weekday,3.430712979890311
1318,Bread,2016-11-14 13:20:35,Afternoon,Weekday,3.430712979890311
1318,Sandwich,2016-11-14 13:20:35,Afternoon,Weekday,1.563071297989031
1319,Farm House,2016-11-14 13:35:47,Afternoon,Weekday,1.272760511882998
1320,Coffee,2016-11-14 13:36:40,Afternoon,Weekday,5.0
1320,Muffin,2016-11-14 13:36:40,Afternoon,Weekday,1.269835466179159
1321,Scandinavian,2016-11-14 13:38:42,Afternoon,Weekday,1.2018281535648994
1321,Bread,2016-11-14 13:38:42,Afternoon,Weekday,3.430712979890311
1322,Sandwich,2016-11-14 13:41:26,Afternoon,Weekday,1.563071297989031
1322,Soup,2016-11-14 13:41:26,Afternoon,Weekday,1.2493601462522852
1322,Coffee,2016-11-14 13:41:26,Afternoon,Weekday,5.0
1322,Tea,2016-11-14 13:41:26,Afternoon,Weekday,2.0486288848263254
1323,Farm House,2016-11-14 13:45:05,Afternoon,Weekday,1.272760511882998
1324,Coffee,2016-11-14 13:49:16,Afternoon,Weekday,5.0
1324,Tea,2016-11-14 13:49:16,Afternoon,Weekday,2.0486288848263254
1325,Soup,2016-11-14 14:01:15,Afternoon,Weekday,1.2493601462522852
1325,Jam,2016-11-14 14:01:15,Afternoon,Weekday,1.1082266910420475
1325,Muffin,2016-11-14 14:01:15,Afternoon,Weekday,1.269835466179159
1325,Coffee,2016-11-14 14:01:15,Afternoon,Weekday,5.0
1326,Bread,2016-11-14 14:02:19,Afternoon,Weekday,3.430712979890311
1327,Coffee,2016-11-14 14:06:07,Afternoon,Weekday,5.0
1327,Soup,2016-11-14 14:06:07,Afternoon,Weekday,1.2493601462522852
1328,Coffee,2016-11-14 14:41:15,Afternoon,Weekday,5.0
1328,Coffee,2016-11-14 14:41:15,Afternoon,Weekday,5.0
1328,Muffin,2016-11-14 14:41:15,Afternoon,Weekday,1.269835466179159
1329,Bread,2016-11-14 14:43:40,Afternoon,Weekday,3.430712979890311
1329,Muffin,2016-11-14 14:43:40,Afternoon,Weekday,1.269835466179159
1329,Kids biscuit,2016-11-14 14:43:40,Afternoon,Weekday,1.0080438756855576
1330,Coffee,2016-11-14 15:02:36,Afternoon,Weekday,5.0
1330,Bread,2016-11-14 15:02:36,Afternoon,Weekday,3.430712979890311
1331,Coffee,2016-11-14 15:14:46,Afternoon,Weekday,5.0
1332,Muffin,2016-11-14 15:29:08,Afternoon,Weekday,1.269835466179159
1333,Ella's Kitchen Pouches,2016-11-14 15:34:10,Afternoon,Weekday,1.0117001828153565
1333,Bread,2016-11-14 15:34:10,Afternoon,Weekday,3.430712979890311
1333,Muffin,2016-11-14 15:34:10,Afternoon,Weekday,1.269835466179159
1334,Soup,2016-11-14 15:40:05,Afternoon,Weekday,1.2493601462522852
1334,Sandwich,2016-11-14 15:40:05,Afternoon,Weekday,1.563071297989031
1334,Frittata,2016-11-14 15:40:05,Afternoon,Weekday,1.0585009140767825
1335,Bread,2016-11-14 15:42:20,Afternoon,Weekday,3.430712979890311
1335,Sandwich,2016-11-14 15:42:20,Afternoon,Weekday,1.563071297989031
1336,Coffee,2016-11-14 15:56:19,Afternoon,Weekday,5.0
1336,Bread,2016-11-14 15:56:19,Afternoon,Weekday,3.430712979890311
1336,Coffee,2016-11-14 15:56:19,Afternoon,Weekday,5.0
1336,Bread,2016-11-14 15:56:19,Afternoon,Weekday,3.430712979890311
1336,Cookies,2016-11-14 15:56:19,Afternoon,Weekday,1.3941499085923217
1337,Bread,2016-11-14 16:08:48,Afternoon,Weekday,3.430712979890311
1337,Art Tray,2016-11-14 16:08:48,Afternoon,Weekday,1.027056672760512
1337,Tea,2016-11-14 16:08:48,Afternoon,Weekday,2.0486288848263254
1337,Hot chocolate,2016-11-14 16:08:48,Afternoon,Weekday,1.4307129798903109
1338,Art Tray,2016-11-14 16:11:32,Afternoon,Weekday,1.027056672760512
1338,Coffee,2016-11-14 16:11:32,Afternoon,Weekday,5.0
1338,Hot chocolate,2016-11-14 16:11:32,Afternoon,Weekday,1.4307129798903109
1338,Juice,2016-11-14 16:11:32,Afternoon,Weekday,1.2691042047531993
1338,Muffin,2016-11-14 16:11:32,Afternoon,Weekday,1.269835466179159
1339,Hot chocolate,2016-11-14 16:26:53,Afternoon,Weekday,1.4307129798903109
1339,Coffee,2016-11-14 16:26:53,Afternoon,Weekday,5.0
1340,Farm House,2016-11-14 17:12:26,Evening,Weekday,1.272760511882998
1341,Farm House,2016-11-14 18:17:07,Evening,Weekday,1.272760511882998
1341,Muffin,2016-11-14 18:17:07,Evening,Weekday,1.269835466179159
1342,Coffee,2016-11-15 07:42:27,Morning,Weekday,5.0
1342,Medialuna,2016-11-15 07:42:27,Morning,Weekday,1.449725776965265
1343,Bread,2016-11-15 08:14:31,Morning,Weekday,3.430712979890311
1343,Keeping It Local,2016-11-15 08:14:31,Morning,Weekday,1.0453382084095064
1344,Coffee,2016-11-15 09:02:19,Morning,Weekday,5.0
1345,Bread,2016-11-15 09:07:38,Morning,Weekday,3.430712979890311
1346,Medialuna,2016-11-15 09:13:22,Morning,Weekday,1.449725776965265
1346,Tea,2016-11-15 09:13:22,Morning,Weekday,2.0486288848263254
1346,Coffee,2016-11-15 09:13:22,Morning,Weekday,5.0
1347,Hot chocolate,2016-11-15 09:16:53,Morning,Weekday,1.4307129798903109
1348,Coffee,2016-11-15 09:17:58,Morning,Weekday,5.0
1349,Coke,2016-11-15 09:19:02,Morning,Weekday,1.1345521023765996
1350,Coffee,2016-11-15 09:23:39,Morning,Weekday,5.0
1351,Farm House,2016-11-15 09:36:13,Morning,Weekday,1.272760511882998
1352,Coffee,2016-11-15 10:01:55,Morning,Weekday,5.0
1352,Coffee,2016-11-15 10:01:55,Morning,Weekday,5.0
1352,Keeping It Local,2016-11-15 10:01:55,Morning,Weekday,1.0453382084095064
1352,Bread,2016-11-15 10:01:55,Morning,Weekday,3.430712979890311
1353,Coffee,2016-11-15 10:07:20,Morning,Weekday,5.0
1353,Truffles,2016-11-15 10:07:20,Morning,Weekday,1.1404021937842779
1354,Coffee,2016-11-15 10:09:45,Morning,Weekday,5.0
1355,Coffee,2016-11-15 10:18:15,Morning,Weekday,5.0
1355,Tea,2016-11-15 10:18:15,Morning,Weekday,2.0486288848263254
1355,Keeping It Local,2016-11-15 10:18:15,Morning,Weekday,1.0453382084095064
1356,Coffee,2016-11-15 10:46:13,Morning,Weekday,5.0
1356,Keeping It Local,2016-11-15 10:46:13,Morning,Weekday,1.0453382084095064
1357,Coffee,2016-11-15 10:49:21,Morning,Weekday,5.0
1357,Tea,2016-11-15 10:49:21,Morning,Weekday,2.0486288848263254
1358,Coffee,2016-11-15 10:52:23,Morning,Weekday,5.0
1359,Coffee,2016-11-15 11:02:54,Morning,Weekday,5.0
1360,Coffee,2016-11-15 11:04:23,Morning,Weekday,5.0
1360,Bread,2016-11-15 11:04:23,Morning,Weekday,3.430712979890311
1361,Coffee,2016-11-15 11:06:29,Morning,Weekday,5.0
1362,Bread,2016-11-15 11:10:30,Morning,Weekday,3.430712979890311
1363,Farm House,2016-11-15 11:15:32,Morning,Weekday,1.272760511882998
1364,Coffee,2016-11-15 11:37:16,Morning,Weekday,5.0
1364,Kids biscuit,2016-11-15 11:37:16,Morning,Weekday,1.0080438756855576
1365,Tea,2016-11-15 11:41:36,Morning,Weekday,2.0486288848263254
1365,Muffin,2016-11-15 11:41:36,Morning,Weekday,1.269835466179159
1366,Bread,2016-11-15 11:43:28,Morning,Weekday,3.430712979890311
1367,Coffee,2016-11-15 11:44:22,Morning,Weekday,5.0
1367,Pastry,2016-11-15 11:44:22,Morning,Weekday,1.6252285191956124
1368,Scandinavian,2016-11-15 11:51:10,Morning,Weekday,1.2018281535648994
1368,Coffee,2016-11-15 11:51:10,Morning,Weekday,5.0
1368,Soup,2016-11-15 11:51:10,Morning,Weekday,1.2493601462522852
1369,Scandinavian,2016-11-15 11:56:51,Morning,Weekday,1.2018281535648994
1369,Pastry,2016-11-15 11:56:51,Morning,Weekday,1.6252285191956124
1369,Muffin,2016-11-15 11:56:51,Morning,Weekday,1.269835466179159
1370,Coffee,2016-11-15 12:00:24,Afternoon,Weekday,5.0
1370,Pastry,2016-11-15 12:00:24,Afternoon,Weekday,1.6252285191956124
1371,Soup,2016-11-15 12:08:55,Afternoon,Weekday,1.2493601462522852
1371,Hearty & Seasonal,2016-11-15 12:08:55,Afternoon,Weekday,1.0775137111517368
1371,Tea,2016-11-15 12:08:55,Afternoon,Weekday,2.0486288848263254
1372,Bread,2016-11-15 12:13:28,Afternoon,Weekday,3.430712979890311
1372,Scandinavian,2016-11-15 12:13:28,Afternoon,Weekday,1.2018281535648994
1373,Scandinavian,2016-11-15 12:18:46,Afternoon,Weekday,1.2018281535648994
1373,Bread,2016-11-15 12:18:46,Afternoon,Weekday,3.430712979890311
1373,Truffles,2016-11-15 12:18:46,Afternoon,Weekday,1.1404021937842779
1374,Coffee,2016-11-15 12:20:36,Afternoon,Weekday,5.0
1374,Coffee,2016-11-15 12:20:36,Afternoon,Weekday,5.0
1374,Soup,2016-11-15 12:20:36,Afternoon,Weekday,1.2493601462522852
1375,Medialuna,2016-11-15 12:22:24,Afternoon,Weekday,1.449725776965265
1375,Medialuna,2016-11-15 12:22:24,Afternoon,Weekday,1.449725776965265
1376,Coffee,2016-11-15 12:28:25,Afternoon,Weekday,5.0
1376,Coffee,2016-11-15 12:28:25,Afternoon,Weekday,5.0
1376,Medialuna,2016-11-15 12:28:25,Afternoon,Weekday,1.449725776965265
1376,Medialuna,2016-11-15 12:28:25,Afternoon,Weekday,1.449725776965265
1376,Bread,2016-11-15 12:28:25,Afternoon,Weekday,3.430712979890311
1377,Bread,2016-11-15 12:36:12,Afternoon,Weekday,3.430712979890311
1378,Coffee,2016-11-15 12:37:47,Afternoon,Weekday,5.0
1378,Bread,2016-11-15 12:37:47,Afternoon,Weekday,3.430712979890311
